	-2500:-2401	-2400:-2301	-2300:-2201	-2200:-2101	-2100:-2001	-2000:-1901	-1900:-1801	-1800:-1701	-1700:-1601	-1600:-1501	-1500:-1401	-1400:-1301	-1300:-1201	-1200:-1101	-1100:-1001	-1000:-901	-900:-801	-800:-701	-700:-601	-600:-501	-500:-401	-400:-301	-300:-201	-200:-101	-100:-1	0:99	100:199	200:299	300:399	400:499	500:599	600:699	700:799	800:899	900:999	1000:1099	1100:1199	1200:1299	1300:1399	1400:1499	1500:1599	1600:1699	1700:1799	1800:1899	1900:1999	2000:2099	2100:2199	2200:2299	2300:2399	2400:2499
TSS_08388	428.68	252.32	106.08	104.2	178	273.44	477.28	514	295	134	277	346	263.6	227.4	127.4	103.6	65	86	242.56	385.44	325.24	300.76	314.4	468.32	676.32	859.24	722.68	299.04	151.8	361.2	533.8	679.48	767.76	596.68	381.4	231.04	281.88	191.56	196.4	141.24	5.76	0	105	234.32	310.68	328.68	184.32	37.76	202.24	353.24
TSS_08389	329.2	321.2	589.2	346	273	477.2	506.6	256.8	160.8	274	333	347	315	352	380	341	571.6	693.2	694.2	1055	1296.4	1159.4	1642.8	1667.8	1322.4	3874.4	6230	4675	2019	991.2	945.8	854.2	916.4	1134.2	1115.2	682	366.4	506.2	554.8	408.2	412	319.2	169	206	178	62	235	381.2	313.4	371
TSS_08393	18	100	82	1.92	87.08	98.08	98.12	273.8	357	316	235.6	226.4	282.2	252.48	239.32	331.88	713.12	849.44	508.56	358	279	92	5.76	293.84	637.48	1094.32	1421.64	1523.96	1157.12	501.88	373.36	475.64	407.52	205.88	193.72	177.48	203.4	128.92	87.08	98.08	88.84	187.08	173.08	112.92	51	0	0	0	44	105.44
TSS_08396	22	74	184	226	139	100	77	0	59	109.36	197.64	302.6	242.4	167.04	192.96	321	375	381	358.48	621.64	841.4	564.04	895.44	1008.64	748.92	716.2	646.68	524.48	251.96	254.48	369.76	329.52	120.36	13	100	205	200	82	1.04	88.96	98.96	99.04	100	39.16	248.84	272.84	133.16	100	18	142
TSS_08398	397.76	183.4	94.24	129.24	162.76	189.28	299.72	275.72	43.64	130.64	251.64	172.6	162.76	260.76	352.36	593.2	971.56	717.8	270.32	229.68	183.32	101.08	210.92	377.52	434.88	625.8	900.4	1079.68	1186.72	1137.24	787.76	535.08	647.92	748.92	579.08	312	243.24	470.76	525.04	305.96	99.64	229.88	671.04	808.4	538.56	594.32	1949.72	2832.24	1832.64	940.44
TSS_08399	244.68	291.16	66.84	0	0	0	0	0	0	0	0	0	0	0	9.88	191.36	394.88	401.28	531.64	697.32	496.6	725.24	859.8	422.04	483	818.72	719.2	590.04	685.16	607.84	417.24	511.76	402.6	216.4	302.08	371.92	450.92	286.08	255.32	413.68	391.68	170.32	100	122	134	156.08	228.92	197.92	80.08	100
TSS_08401	0	0	0	0	0	0	75	110.8	220.2	423.6	452.4	278.8	151.2	226.8	461.2	654	544.2	656.8	612.6	601.4	551.2	262.2	331.6	358.4	438.4	637.4	676.6	1175.6	2575.8	2591.2	1192.8	423	178.8	100	38	167	223	203	177	138.6	417.4	491.4	233.6	190	170	244	380.8	353.2	345.2	212.8
TSS_08407	307.24	211.76	87	14.4	153.6	313.32	339.68	341.4	305.6	169.88	134.12	243.32	443.68	387.68	140.6	293.72	475.72	377.64	382.64	258.64	256.28	818.48	766.68	181.52	79.88	195.52	230.52	283.76	578.72	624.72	368.28	332	345.64	260.36	98.36	133.64	451.04	828.08	814.24	546.48	444.08	424.12	305.04	178.56	200.96	245.76	184.64	47	140.2	395.8
TSS_08408	629.2	1072.6	1384.8	1854.2	2148.4	1675.8	784.8	435.6	509.8	521.2	619	575.6	515.4	590.8	996.2	1238.6	1126.8	1566.2	2819.4	2975.2	1836.8	1743.4	2273.2	2179.2	1257.8	889.8	2024.4	3476.4	6224.2	11616.4	11074.2	4494.8	1422	1458.6	1915.4	1894.6	1212.2	697.6	962.6	1409	1253.4	799.8	729	593	848.4	1345.4	1409.4	1338	825.4	443.4
TSS_08412	429.2	289.04	229.96	94.96	51.04	152	152	54	111.4	335.56	372.64	160.84	166.56	253.6	329.4	400	221.92	131.08	117.08	288	689.92	586.52	433.16	505.84	576.04	812.6	721.6	364.48	380.92	445	280.92	343.24	349.56	377.12	585.52	665.48	523.36	301.64	213	123	145	300	193	150.52	557.08	641.88	259.92	131.24	425.36	379.96
TSS_08419	550.44	482.2	331.24	263	118	96	110.08	118.92	139.92	254.08	350	149	33.84	410.16	611.16	538.52	559.32	451.32	195.68	173.32	550.68	449.68	453.8	762.92	1198.04	1811.4	2112.24	2397.48	2333.44	1434.2	451.8	138	549.88	690.72	466.52	348.76	309.12	311.52	190.32	367.16	299.28	192.28	441.32	457.56	276.16	259.4	225.4	126.6	171	307
TSS_08426	187	304	213	102	115.84	253.16	184.16	8.84	0	0	194	426	308.88	166.04	230.2	278.16	344.72	329.8	122.2	0	48	100	106.36	274.64	315.64	394.52	626.32	764.44	1402.24	3897.64	9175.16	15189.3	14208.1	6179.44	938.48	337.8	542.84	364.52	234.24	97.68	51.6	162	151	108	271	430	229	0	0	103
TSS_08428	263.56	9.52	0	50	100	159	294.96	418.04	305.04	72.96	0	0	0	0	0	85	123.12	241.64	365.12	238.6	483.36	891.68	1609.64	2288.36	2030.16	1346.04	774.52	785.36	1009.04	1291.6	1351.04	931.24	715.52	796.12	1140.04	2175.96	4637.32	7914.8	7772.76	4448.68	2253.44	1146.52	829.56	621.92	329.8	477.36	573.88	498.96	436.68	565.16
TSS_08435	148	239	271	161	50	0	12	198.68	690.32	601.32	130.68	153	172.28	139.72	102.88	199.12	350.84	271.48	375.52	427.84	310.48	308.84	245	210.08	318.92	454.84	623.16	506	389	387.4	476.08	951.2	1027.84	570.92	414.56	379.56	230.44	390	596	550	381.44	288.56	152.56	58.44	100	53	2.88	161.12	418.12	351.88
TSS_08442	836.2	696	573.4	786.4	1027.6	4021.4	11509.4	16188.2	11156	4496.8	2727.2	2851.6	2605.6	1684	1363.8	1173.2	842.8	733.8	612.4	682.8	795.8	704.8	564.4	384	112	135	456	705	467.4	251.6	250.6	116.8	123.6	218	507	679.2	424.6	383.6	391.8	285.8	179	99	139.6	399.4	591.4	340.6	189	250.6	373.4	235.4
TSS_08443	153.32	180.68	144.68	22.04	151.28	254.28	150	192.6	427.84	509.4	401.88	306	169	35	0	36	160	247	269	294	175.16	371.84	647.84	451.16	206	100	173	400	269	0	0	55	100	45	0	0	81	200	119	0	0	53.4	201.2	341	301.84	279.56	196.96	26.04	0	7
TSS_08445	671.96	339.04	162.04	8.96	0	28.16	309.04	492.64	391.96	279.2	99	2.64	89.36	171.36	189.64	222.56	386.44	545.44	430.76	444.68	600.92	575	505.2	338.32	169.68	104.4	119.6	204.6	308.4	282	386.32	596.68	399.68	190.32	164	174	150	48	0	0	86	100	14	0	0	0	0	48	167	152
TSS_08446	0	0	0	0	0	48	207	352	271.8	338.2	321.76	156.72	292.96	321.08	206.48	87.08	319.92	598.6	521.4	501.32	480.24	2635.76	11824.1	18746.4	12890.3	4833.6	2040.96	1231	827.24	549.68	420.84	491.36	613.24	490.24	261.76	168	200	151	70	105.6	126.4	97.76	94.24	217.64	309.92	281.44	316.44	420.56	283	77
TSS_08447	917.04	286.28	111.96	241.84	443.72	494.16	439.56	288	111	3.12	245.88	523.32	941.68	924.8	575.2	370.08	498.92	809.68	659.92	470.32	499.48	569.64	377.96	129.04	0.96	18	200.08	650.36	1058.48	718.64	214.04	351.6	820.2	705.4	207.2	236.8	497.2	421.28	217.72	197.92	101.08	105.2	180.96	293.64	399.04	301.16	198	211.96	205.04	92.2
TSS_08450	104	283	196	24.8	95.2	240.2	304.8	207	100	45	18	213.6	525.4	543.4	343.6	254.2	254.8	207.8	214	503	1372.6	2589.8	5159	7336.8	7408	5242.2	2507.2	1284.2	915.6	960	580.8	568	704.6	429.4	232.6	266.4	249.8	283.8	327.4	236.4	193.8	186	232.6	195	145.4	198.8	210.6	288.6	301	129.6
TSS_08453	252.72	286.72	204.28	148	265.2	359.8	309.8	215.2	280	361	145	59	128.96	291.04	318	427	454.64	417.36	598.88	592.8	672.84	412.8	26.68	7	200	293	138.2	429.8	833.8	488.2	128	82	0	0	0	43.6	319.2	538.6	449.8	421.8	353.56	363.44	432.44	332.56	216	467	452.6	220.4	176.4	41.6
TSS_08454	214.92	269.92	167.52	167.28	192	134	31	6.8	128.2	335.2	448.8	456	497.84	681.16	657.16	372.84	241	392.8	682.2	818.2	572	364.8	362.8	174.92	189.28	203.4	195.6	548.88	575.12	374	345.92	502.08	580.08	362.92	258.68	405.8	595.84	712.68	744.12	621.2	744.12	763.76	414.56	651.8	732.28	357.48	370.16	496.88	543	442.4
TSS_08457	155	262	217	38	65	216	348	381.72	653.28	688.28	233.72	51	100	243	300	120	0	101.68	440.32	635.32	402.68	263	206	197	251	103	50	350	549	507	456.88	520.12	344.12	98.88	100	81.32	378.68	408.68	201.2	281.24	508	452.76	164.12	100	48	33	100	151.04	319.64	411.28
TSS_08459	180.68	30.52	196.8	174.8	98.2	100	43.8	238.2	379.12	464.52	569.44	397.28	139.68	259.96	448.96	335.04	373	443.84	446.72	505.12	579.76	757.04	725.52	635	697	830.68	2333.76	4408.24	4985.36	3471.28	1528.68	830.32	414.2	123.48	40	0	99	220.16	236.84	213.84	180.12	261.04	275.04	104.96	48.28	312.72	597.96	634.04	406.76	153.24
TSS_08460	857.2	369.2	27.8	22	183.4	270.2	294	341.8	401.6	366	217	194	222	537.6	4617.6	14037.8	17728.4	10539.2	3618.2	1871.6	1459.2	1045.2	1065.6	1300.8	889.4	267.8	119.2	434.8	752	471.2	202.4	100	30	174	300	126	0	0	0	99.4	197.6	167.6	202.4	133	0	0	84	100	143.4	340.8
TSS_08461	247	140	132	122	183	218.24	184.76	164.76	100.24	17	0	0	257.4	399.6	189.6	184.4	153	95	100	153	325	268	162	168	201.96	342.04	321.6	208.6	223.24	208.36	166.2	73	84.52	337.36	579.6	362.64	35.88	76	119.2	295.8	448.4	402.6	243.92	125.08	88.48	76.52	174	234.52	225.48	180.48
TSS_08462	121	138	104.84	227.8	384.52	227.2	188.4	344.24	222.24	43.76	68	200	205	285	327	115	0	0	4.84	92.16	295.16	538.76	1053.08	1638.6	1998.32	1799.56	952.56	505.92	801.4	751.68	294.64	145.56	232.76	360.64	500.36	678.64	737.36	545.48	337	328.32	511.2	610.2	281.32	95.76	206.72	208.72	99.88	94.4	93.4	5.6
TSS_08465	100	28	58	200	142	61	100	106	326	475	331.6	257.36	412	397.04	251.44	203.6	247.96	370	270	208.28	503.24	789.2	695.76	688.84	1090.68	952.68	717.48	887.84	692.84	424.16	335.4	520.6	481.6	458.4	519.16	387.84	277.68	279.36	504.36	471.56	259.4	353.64	341.4	207.6	143.68	86.32	198.92	307.04	396.44	356.64
TSS_08466	2000.8	1222	1139	568.2	341.2	569	1632.2	4977.2	14796.6	21920.4	15632.8	6287.4	2664.8	1734.2	1037.6	729.4	501.2	588.2	759	959.8	1381.6	1952.6	2272.6	2188.2	1538.4	889	395.8	120	194.2	541.8	504.8	332.2	317.6	279.4	323	328	298.4	242.6	189	221	273	108	0	0	0	0	0.4	81.6	194.6	269.4
TSS_08468	73	126	180	74	0	10	100	135	148	155	83	100	124	231.8	328.2	214.2	125.8	318.8	382.2	135.2	77.8	139.6	478.4	830.4	597.6	574.2	555.8	368.8	494.2	509	315	178	90.4	160.6	299.6	139.4	83	305	404	387	282	108	77.6	263.4	364.4	272.6	189	64	0	141
TSS_08471	0	0	0	50.24	179.76	240.76	295.24	209	137	259	199	206	251	243	417	392	121	0	225	641.96	602.04	427.04	272.96	31	0	38.84	326.16	568.16	490.44	579.56	906.24	914.24	639	518.56	438.16	246.64	100.48	116.52	120.52	270.48	383.88	537.12	595.12	282.04	178.84	127.84	87.16	551.04	1474.96	1593.96
TSS_08472	284	54	0	0	0	0	77	100	23	77	127	125.88	236.12	199.2	198.8	197.92	40.16	150.92	329.92	408.72	484.36	532.36	487.64	376	395	432	234.76	331.24	736.24	808.76	623.28	849.04	1834.48	1874.88	730.24	267.08	401	369	205	300	236	34	126	204	206.8	245.2	239.2	223.8	228	118
TSS_08475	0	0	0	42	100	127.32	187.68	300.68	383.32	239.24	140.4	349.12	291.68	131.56	96.92	10.08	122	200	269	440.64	792.8	997.92	616.2	202.44	199.48	376.52	346.48	350.52	281.04	131.96	228.36	400.64	645.6	609.88	417.36	454.4	757.08	1178.64	1507.52	2291.32	2102.68	1072.04	614.4	257.08	100	57	100	305	409.68	283.32
TSS_08486	66.88	197.88	257.36	171.12	264.48	526.28	488.28	214.6	292.12	496.28	704.4	592.16	250.48	101.68	6	0	36	169.8	316.2	230.2	181.8	303	457	431.68	420.32	543.96	386.04	121.36	40.64	218	386	400	439.36	769.64	899	1036.28	1676.96	1972.48	1182.56	404.52	273.32	539.32	704.56	259.76	91.24	200	109	11.4	105.2	338
TSS_08489	74	0	5.44	94.56	94.56	42.44	169	163	102.8	351.2	328.2	201.68	408	530.24	496.32	581.56	1293.68	1220.88	489.76	396.88	306.48	117.56	5.76	14.96	99.04	156.04	100.96	29	0	76	100	181.2	667.72	649.04	423.12	401.92	205	91.84	4.16	21	162	179	38	0	0	0	0	8.84	96.16	207.16
TSS_08492	100	83.96	191.04	134.04	8.96	0	0	20	100	80	0	22	153	178	47	0	0	68	200	132	208	509	649	458	146.6	123.4	138.44	364.04	727.48	623.56	441.48	327.04	326.96	341.96	162.04	53	0	14.4	260.28	434.92	239.72	50.68	0	0	30	168	176.48	225.52	462.52	406.48
TSS_08496	76	100	150	210.08	171.92	89.92	229.88	495.2	272.2	103.96	423.84	553.84	376.16	261.52	296.48	185.48	31.24	442.76	767.8	357.24	88.04	345.6	517.88	543.8	593.56	471.6	581.48	828.52	586.52	366.48	368.08	429.8	518.04	453.2	341.88	161	53	194.04	291.96	212.68	216.32	193.28	143.68	199.04	104.04	0.96	0	82	200	191.28
TSS_08505	100	38	0	0	81.88	299.12	228.76	98.24	105.36	158.64	281	267	215.88	176.12	161.12	205.36	295.52	247.52	171.72	465.76	542.32	665.68	869.44	745.56	484.76	269.24	162.24	61.76	100	113	128	180	173.12	234.76	494	464.24	204.88	214	200	34	0	8.4	101.76	308.44	441.24	467.16	309	299	433	325.4
TSS_08507	281.36	697.8	831.64	486.48	612.8	1393.2	2933.36	3316.16	2287.96	1732.44	1099.36	659.28	958.4	1360.4	1667.16	2072.36	5074.24	11907.9	13688	7281.72	2688.96	1330.16	812.92	884.24	444.84	133.96	55.72	199.28	246.28	202.24	210.72	201.28	257.24	197.2	30.04	47	100	53	192	362	208	88	100	125.76	351.24	324.24	132.76	115.96	121.12	179.96
TSS_08508	8.36	0	0	57	100	43	32	143	168	57	0	0	0	72	146	128	54	0	41	121	179	243	180	36	53.08	193.92	146.92	6.08	21	219	279	81	0	0	64	108	136	92	0	0	0	43	100	111	149.16	248.84	250.84	97.16	0	0
TSS_08510	260	204.76	173.36	222.12	260.64	327.12	339	146	0	0	14.28	171.72	185.72	28.28	27.2	196.8	253.28	284.04	875.2	934.16	344.32	85	12.24	263.32	574.2	536.68	355.56	640.08	1035.36	803.48	455.64	510.76	480.96	336.4	300.04	209.28	188	235	299	349	199	16	19.72	400.28	653.28	431.72	355.68	467.28	463.84	296.24
TSS_08512	253.6	217.4	235.6	317.4	310.4	228.6	238	181	74	153	188	47	0	110.2	461.8	566	693	628.2	236.8	113	274	497.6	731.4	963.4	594.6	257.6	293.4	314	329	350.8	384.2	289.2	247.2	301.6	185.6	108.4	156	282	378	520	490	332	309	167.2	122.8	98.8	13.2	0	44.8	319.2
TSS_08521	160.28	259.72	296.72	198.28	278	297	220.08	278.92	244.92	89.08	27.4	191.6	236.6	108.4	36	77	100	23	0	74	262	260	291	368.2	261.8	197.8	106.2	149.56	285.92	272.96	339.08	277.48	55.32	97.8	197.56	169.2	101.12	70	121	163	149	153	130	47	8.36	162.88	289.4	199.12	102.24	38
TSS_08522	171	104.32	144.68	135.68	105.32	60	0	38	151	241	232	240	292	224	178	284.16	334.84	172.84	33.2	196.96	178.96	75.92	531.12	860.12	468.88	147.32	322.68	326.4	260.6	193.28	16.72	0	0	67	100	33	0	77	101.2	124.8	257.8	198.2	41	0	0	0	0	0	0	0
TSS_08527	100	31	0	146	200	109	112.6	143.4	167.4	158.6	120	43	13.2	98.8	125.8	101.2	61	0	0	0	82	200	118	0	0	0	0	13.8	99.2	115.2	100.8	71	0	0	0	0	0	90	290	210	100	100	13	92	97	103	200	105	0	0
TSS_08529	397	321.2	298.4	344.4	354.4	245.4	231.2	412	417.2	526.2	1010.4	1272.6	2711.2	8519.8	16196.4	15553	7749.2	3139	1869.8	1219.2	704	563.4	785.4	432.8	132.4	152	434.2	1276.4	1624.2	1234.6	970.2	736.4	446.4	284.6	234	267	191	33	49	139	269	261	82	0	9.6	161.4	295.8	330.2	194.6	8.4
TSS_08541	292.2	337.2	207.8	119	100	72	13	100	98.04	188.16	445.76	357.84	143.2	64.08	97.92	92.32	91.68	121.52	264.48	276.08	114.68	241.4	409.08	544.28	732.36	700.44	389.8	166.88	339.76	866.24	765.24	339.36	292.4	141.4	23.84	397.76	478.76	102.24	37	155	206	216	273	262	229	167	55	0	0	108
TSS_08548	353	170	213	231	146	218	178	76	200	157	46	164	375	553	408	229	200	154	71	0	127	200	108	104.8	380.2	462.16	294.84	536.16	673.84	396.88	250.16	419.96	377	303	288.96	184.04	217	277	226	195.52	357.48	320.48	99.52	0	43	155	157	45	82	100
TSS_08549	0	31	119.8	281.8	417.6	357.2	162.6	104	179	158	127.16	303.68	716.84	1965.8	5107.92	8551.8	7917.48	4622.08	2526.32	1310.96	1166.96	1199.2	866.8	733.48	570.52	661	563	283.04	406	649.92	452	247.04	413	392.92	361.96	535.2	329.52	104.4	95.52	7.48	0	0	0	0	80	200	226.72	214.28	193.28	92.44
TSS_08552	100	130	158	121	42	0	0	33	168	206	212	161	20	1.44	151.56	255.56	148.44	43	0	0	0	5.76	99.24	126.24	100.76	72.32	94.68	240.72	442.28	354.96	67.36	94.68	173.68	105.32	119	300	404	300	99	5.76	99.24	134.24	328.76	517	272	78	104.8	161.2	95.2	3.8
TSS_08557	307.04	152.96	60	0	0	14	100	110	100	76	18	134.08	482.92	469.84	221.16	352.08	524.04	610.88	520.32	964.28	1311.96	653.84	237.6	215	267	500	317	59	100	41	0	180.4	796.4	1409.8	1204.6	679.8	314.16	307.08	454.6	310.56	479.6	518.24	247.76	94.12	2.88	46	247	334	363	320
TSS_08558	12.96	0	5.6	153.4	262.4	159.6	157	187	221	200	57.36	102.64	198.6	271.68	533.76	906.68	892.24	687.04	449.04	231.96	285.92	616.44	831.64	636.64	453.44	459.92	358.16	259.84	203.84	127.16	135	100	160.36	407.32	498.96	373.88	379.08	520.76	600.04	301.96	158.64	235.08	339.92	311	126.12	443.88	618.92	545.08	483.6	701.4
TSS_08562	357.16	93.12	93.88	143.88	255.2	346.92	220.92	116.08	199	188	31	3.84	223.16	567.76	663.24	328.4	68.6	100	45	2.88	165.12	332.48	380.52	268.16	227.84	196.48	26.52	52	100	48	4.48	260.52	594.52	588.08	572.4	472.4	310.56	826.04	1391.04	1184.8	771.16	444.68	479.32	423.48	76.52	7.36	141.64	192.64	120.48	276.88
TSS_08569	0	189	300	111	12.24	149.76	278.76	250.24	109	54	100	215	200	31	86.8	358.2	418.2	397.2	598.56	643.64	296.44	0.96	0	0	150	200	50	0	195	492	405	322	603	513.2	348.8	377.8	287.64	460.56	488.56	234.44	186	200	218	200	118	122	150	78	0	0
TSS_08576	33.16	265.84	342.84	134.16	64	150	227	150	136	211	197	89	32	228.8	603.36	983	2715.52	9495.36	15393.1	12016.8	6353.76	3245.48	1103.72	392.2	334.52	420.48	381.04	443.84	517	274.08	66	0	0	0	0	76.84	197.72	218.6	115.72	190.12	192.32	172.68	196.16	189.84	232.08	157.68	165.24	135.76	201.88	247.84
TSS_08579	94	100	181	200	108.6	180.4	348.4	565.8	1558.4	1928.8	1437	958	424.8	256.8	230	297	203.8	113.2	149	100	39	0	0	2	218.8	584.2	1313.4	2123.4	4073.6	8062.2	9542	6126	2242.2	911.8	1292.2	2107	3241.8	4307	2776	480.8	246.6	545.6	396.4	195.8	299.2	421.2	269.8	133	88	6.4
TSS_08580	76	143	124	57	59	184	187	234	254	140	100	50.4	97.6	91.6	2.4	0	0	0	0	2.52	201.48	305.04	380.96	525.16	801	955.12	681.56	427.16	265	192.56	328.44	294.96	138.04	97.48	3.52	92	100	28.16	99.84	246.84	200.16	33	0	30.24	197.76	174.8	99.2	94.96	3.04	148
TSS_08584	0	86	118	114	82	0	6.12	94.88	276.64	568.56	514.04	248.56	203.2	88	50	100	199	200	51	0	37	222	263	179.4	293.6	354.6	286.4	336	306.88	467.12	547.12	240.88	66	32	100	226	200	115.64	199.36	126.36	79.64	100	36.64	99.36	130.36	104.04	153.04	191.16	100.96	5.44
TSS_08587	21	169.32	274.68	130.68	4.32	74	100	26	0	0	0	0	0	0	0	8.96	329.08	589.2	512.72	469.36	627.68	622.48	924.52	2162	3613	3567.96	1748.56	568.52	335.44	245.96	598.88	676.6	587.76	497.92	292.4	233.04	162.96	166.32	238.68	271.68	128.32	23.84	304.56	690.76	465.84	291	316.2	247.64	306.56	184.76
TSS_08588	102	376.6	599.4	308.8	198.2	114.6	23.52	323.88	550.88	388.68	340.52	356.36	258.48	270.08	399	433	509.6	868	1027.12	739.68	469.28	480.6	576.72	359.08	263.32	565.24	472.28	435.12	604.08	432.84	505.96	926.08	971.64	774.48	974.32	1063.76	809.8	581.68	302.88	121.68	263.76	360.76	218.24	150	199.44	267.56	269.56	350.44	473	515
TSS_08592	99	169.4	423.6	331.24	226.76	332	279	225.24	449.76	562.12	398.88	431	336.68	344.32	223.32	8.52	114.08	373.12	483.04	299.04	202.88	170	383	728.96	743.44	863.56	856.44	612.92	539.72	613.72	432.88	311.8	399.08	362.04	345.44	186	118.56	279.6	369.28	229.4	192.28	369.88	439.88	296.12	208	200	206	310	269.84	183.16
TSS_08593	173	138	27	0	22	100	111	100	67	0	0	0	90	100	10	0	164.92	292.08	186.08	107.92	79.24	330.76	469.76	169.24	95.4	382.96	504.24	356.04	407.52	702.28	1401.8	2001.48	2160.76	3938.72	5233.68	3779.76	1698.88	539.44	293.76	137.32	174.16	424.8	329.8	162.2	300	248	195	258	247	327
TSS_08594	11.52	1.96	87.04	98.04	79.52	283.44	380.44	430.56	391	220	162	149.24	467.76	636.76	441.24	280	91	0	64	200	175	100	61	48.16	202.88	246.8	162.12	105.32	167.72	199.72	124.4	286.88	540.88	482.12	204.8	120.2	178.2	110.8	19	0	0	0	0	73	100.28	206.8	389.64	281.2	110.08	39
TSS_08597	255.2	230.4	135.8	102.4	70.8	168.2	216.2	207.8	233	124	47	0	0	0	36	173.4	343.6	469.6	376	298.2	389.6	452.4	537.2	413.8	664.4	1509.4	1269.4	650	585	318	124.8	272.8	625.2	762	544.6	321.2	204.2	156.2	273	203	27	59	158.4	230.6	214.6	110.4	27	21.6	186.4	274.2
TSS_08598	137.88	70	0	84	100	16	119	300.44	491.56	399.56	147.44	323	560.12	598.16	672.52	548.36	494.52	761.68	813.96	716.6	1057.12	1307.28	1143.72	936.12	1629.56	2481.88	2415.8	1948.88	1127.16	679.08	519.72	539.16	536.8	259.8	92	212.24	580.76	487.76	163.24	112.6	376.44	592.96	545.96	394.44	147.6	132.56	346.44	295.44	118.56	72
TSS_08599	300	129	100	117	176	282	413	266	11	23	100	110	223	383	426	365	294	364	257	175	404	777	607	346	662	646	429	326	269	185	147	260	381	360	262	408	411	172	28	33	157	397	492	270	85	321	606	577	364	202
TSS_08604	166.44	141	57	0	0	4.48	267.52	395.52	282.48	200	106	282	468	319.6	236.4	299.36	248.64	203.2	383.8	597.84	416.12	367.92	524.16	446.4	639.44	888.36	716.84	453.36	464.6	542.28	329.68	127	217	285.68	199.32	87	5.76	143.96	391.52	337.04	105.28	178.72	335.16	368.28	262.28	72	0	45	182	159.16
TSS_08606	175.72	241.72	372.84	305.16	190.56	190.12	60.88	0	111.68	292.32	188.32	7.68	0	96	200	180	100	159.28	541.32	655.12	291.68	466.6	642	305	233.6	540.4	972.4	862.92	613.44	679.92	533.56	340.24	518.52	548.52	377.48	466	276	0	143.56	572.44	461.12	140.88	251.32	364.36	394.24	320.4	262.6	371.08	292.36	191.8
TSS_08609	305.88	244.96	249.8	195.2	145	133	221	236	168	229.88	405.44	669.8	823.88	699.88	550.8	522.76	614.56	1049.56	1757.88	2130.12	1416	661.36	558.8	555.84	636.12	567.4	421.52	323.96	227.08	369.88	786.84	871.56	552.04	430.04	351.04	289.96	494.96	427.04	146.32	396.84	566.44	515.36	805.88	1045.04	1081.6	853.52	636.04	489.96	273.52	233.56
TSS_08610	105.12	318.08	425.68	310.92	173.76	204.04	445.64	731.08	601.88	235.88	131.92	470	820	721.88	486.12	208.12	31.32	289.64	454.44	468.4	673.12	787.56	643.4	254.4	75.96	312.64	331.64	130.36	198.24	541.64	934.88	750.36	511.88	450.08	632.08	1112.52	984.56	992.44	1458.92	2017.24	2625.16	1696.8	572.2	585.92	565.96	546.12	324.52	492.44	775.64	417.44
TSS_08612	78	58	100	111	100	116.44	186.56	117.2	102.8	97.36	10.64	61	100	119	163	182.88	224.12	349.56	545.44	631.56	507.44	256	276	606	689.6	806.04	826.76	467.96	445.64	520	378	467.28	589.72	332.72	210.28	300	219.84	376.6	869.72	980.88	617.96	312.92	311.08	280.6	125.4	88	253	265.84	191.16	264.52
TSS_08616	0	0	0	0	0	0	0	0	0	0	0	0	0.96	99.04	120.04	100.96	79	0.76	138.08	411.4	464.52	784.24	797.48	446.04	739.04	1244.44	2340.36	2229.64	1177	831.44	938.44	889.16	406.76	512.36	579.16	517.52	419.16	138	131	195	69	91	300	209.64	171.36	299.36	128.64	116	200	188.16
TSS_08617	387.2	437.2	160.2	290.08	368.08	284.36	282.12	125.56	218.08	587.04	860.28	807.28	639.56	1582.04	5392.6	8798.72	8000.64	4646.28	2475.44	1862.88	1276.16	790.96	794.4	881.84	471.24	331.96	192.24	132.8	276.72	178.2	119.48	824.56	1088.8	654.2	557.76	705.84	825.72	574.68	590.68	668.72	476.24	482.36	503.52	503.48	458.84	487.16	555.04	525.96	583.96	622
TSS_08621	154.56	200	133	100	55	168	300	132	52	234	421	339.96	318.04	226.04	8.96	107.24	431.76	403.76	243.56	395.28	557.6	770.88	559.4	158.84	255.68	596.52	561.48	407.68	496.68	588.44	607.48	708.36	1052.92	901.8	481.44	262.28	232.92	361.84	554.16	437.08	163.92	252	437.92	537	652.6	838.32	787.84	825.56	622.64	165.12
TSS_08623	147.4	185.28	53.72	55.68	198.32	269.28	300.72	323.04	400.96	305.04	284.96	246.96	61.04	236	474	364	135	100	182.52	298.48	357.48	515.52	704.08	826.92	622.44	359.4	365.64	571.64	1106.24	1218.8	792.48	326.72	263.64	282.52	76.48	244	274	109.24	421.76	525.76	426.04	628.2	452.2	258.6	345.24	375.16	400.76	259.04	75.16	256.84
TSS_08630	342	361.08	274.92	210.92	157.08	213.64	408.36	317.36	185.64	200	60.04	96.96	94.96	3.04	54	103.6	217.4	310.12	361.32	477.84	480.04	881.68	897.12	739.2	832.6	643.76	560.64	394.68	219.52	518.12	894.72	663	282.64	167	324.36	658.92	821.36	446.16	338.08	486.04	216.2	9.88	174	562.96	710.04	337.04	15.96	44.64	200.68	350.04
